category,name,area,address,maps_link,delivery_apps,zomato_search,swiggy_search,rating,reviews,lat,lon,place_id
bakeries,"Swiss Castle Bakery, Attapur",area4,"9CPH+3W6 Near Pillar no: 75, Mahalakshmi Profiles Pvt Ltd, 13-6-439/1/A/111/10&11, Mehdipatnam Ring Road, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJrzhWoVKWyzsR_6x457a2IBc,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Swiss%20Castle%20Bakery%2C%20Attapur,https://www.swiggy.com/search?query=Swiss%20Castle%20Bakery%2C%20Attapur,4.2,1017,17.385218,78.429782,ChIJrzhWoVKWyzsR_6x457a2IBc
bakeries,Syed Azam Snacks Shop,area4,"S No 13, beside K G N Hotel, 4-551, Jiyaguda Road, Old Sabzi Mandi, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJQUczhiCXyzsRfF3tZUviIG4,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Syed%20Azam%20Snacks%20Shop,https://www.swiggy.com/search?query=Syed%20Azam%20Snacks%20Shop,4,3,17.369642,78.449418,ChIJQUczhiCXyzsRfF3tZUviIG4
bakeries,SYED IMRAN,area4,"SP05 Vegetable shop, Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJGb1B_POXyzsRDm9yUEa-E3g,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SYED%20IMRAN,https://www.swiggy.com/search?query=SYED%20IMRAN,,,17.383484,78.438029,ChIJGb1B_POXyzsRDm9yUEa-E3g
bakeries,Taj Pan Shop,area4,"Pillar Number 104, Inner Ring Road, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ1woakGmXyzsRQiSNwMqtWNw,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Taj%20Pan%20Shop,https://www.swiggy.com/search?query=Taj%20Pan%20Shop,,,17.37636,78.429633,ChIJ1woakGmXyzsRQiSNwMqtWNw
bakeries,Taj Pan Shop,area4,"Girkapalli, Karwan East, Karwan, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJpZzeFeWXyzsRo2oJVmy7Jgs,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Taj%20Pan%20Shop,https://www.swiggy.com/search?query=Taj%20Pan%20Shop,,,17.374829,78.439469,ChIJpZzeFeWXyzsRo2oJVmy7Jgs
bakeries,TAJ PAN SHOP,area4,"ShOP05 PAN SHOP, Dattani Coloney, Murad Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJy4uEs9SXyzsRdv5_2i9QO2c,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=TAJ%20PAN%20SHOP,https://www.swiggy.com/search?query=TAJ%20PAN%20SHOP,,,17.384536,78.444215,ChIJy4uEs9SXyzsRdv5_2i9QO2c
bakeries,Taj saleem bakers,area4,"9CPW+R9R, Murad Nagar Main Road, Dattadari Colony, Murad Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJjwwtjg6XyzsRqnwLRSLTtXA,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=Taj%20saleem%20bakers,https://www.swiggy.com/search?query=Taj%20saleem%20bakers,3.6,38,17.387112,78.445877,ChIJjwwtjg6XyzsRqnwLRSLTtXA
bakeries,TELEKAR Kaviraj,area4,Hyderabad,https://www.google.com/maps/place/?q=place_id:ChIJSfih_UyXyzsR7m7sCDwPPeE,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=TELEKAR%20Kaviraj,https://www.swiggy.com/search?query=TELEKAR%20Kaviraj,5,2,17.362387,78.450244,ChIJSfih_UyXyzsR7m7sCDwPPeE
bakeries,The Archi Baker,area4,"12-2-419/A, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJqTnLJ52XyzsRrwu6sme_kvc,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=The%20Archi%20Baker,https://www.swiggy.com/search?query=The%20Archi%20Baker,4.8,91,17.388073,78.442206,ChIJqTnLJ52XyzsRrwu6sme_kvc
bakeries,THE KS BAKERS,area4,"opp. to Feroz Kirana, Jhirra, Asif Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJuZayGOmXyzsRDne9sNleJOM,Likely on Zomato+Swiggy (known chain),https://www.zomato.com/hyderabad/restaurants?q=THE%20KS%20BAKERS,https://www.swiggy.com/search?query=THE%20KS%20BAKERS,4.5,4,17.377857,78.45174,ChIJuZayGOmXyzsRDne9sNleJOM
bakeries,Tolichowki hakimpet limra hotel,area4,"1-486/309/22, Jhirra, Asif Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJd8PeJgCXyzsRkbTjH8qGiAo,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Tolichowki%20hakimpet%20limra%20hotel,https://www.swiggy.com/search?query=Tolichowki%20hakimpet%20limra%20hotel,,,17.381541,78.451001,ChIJd8PeJgCXyzsRkbTjH8qGiAo
bakeries,Tulja Bhavani Water And Snacks,area4,"14-8-500, Jummerat Bazar Road, Jungoor Basti, Dhoolpet, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJkxFqwmWXyzsREfoDVI3uK0s,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Tulja%20Bhavani%20Water%20And%20Snacks,https://www.swiggy.com/search?query=Tulja%20Bhavani%20Water%20And%20Snacks,5,1,17.36931,78.4591,ChIJkxFqwmWXyzsREfoDVI3uK0s
bakeries,Udagar Sai Kumar,area4,Hyderabad,https://www.google.com/maps/place/?q=place_id:ChIJZ1szbreXyzsRZHgstEeJzpQ,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Udagar%20Sai%20Kumar,https://www.swiggy.com/search?query=Udagar%20Sai%20Kumar,,,17.369338,78.453915,ChIJZ1szbreXyzsRZHgstEeJzpQ
bakeries,Uppal,area4,"9CMW+XPC, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ5917CQCXyzsRvQf7CnD80uA,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Uppal,https://www.swiggy.com/search?query=Uppal,,,17.384942,78.446774,ChIJ5917CQCXyzsRvQf7CnD80uA
bakeries,Veerbhadra Rice Shop 2,area4,Hyderabad,https://www.google.com/maps/place/?q=place_id:ChIJn2n0ZceXyzsRYU9_FRI1Z0U,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Veerbhadra%20Rice%20Shop%202,https://www.swiggy.com/search?query=Veerbhadra%20Rice%20Shop%202,5,1,17.364341,78.449782,ChIJn2n0ZceXyzsRYU9_FRI1Z0U
bakeries,Venkatesh Got Saller,area4,"S No 13, opp. Popular Hari Saloon, 3-667, Dariya Bagh, Jiyaguda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ2bMjOLGXyzsRYPZzln8Wn6s,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Venkatesh%20Got%20Saller,https://www.swiggy.com/search?query=Venkatesh%20Got%20Saller,,,17.369228,78.443096,ChIJ2bMjOLGXyzsRYPZzln8Wn6s
bakeries,VIKAS SINGH,area4,"Shop Number 01, Dattatreya Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJbyxvMGiXyzsRCa_HlxdDIok,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=VIKAS%20SINGH,https://www.swiggy.com/search?query=VIKAS%20SINGH,,,17.373899,78.453129,ChIJbyxvMGiXyzsRCa_HlxdDIok
bakeries,Waseem Ahmed Meat Shop,area4,"Sant Sri Keshava Swamy Maharaj Marg, Bampur, Ziaguda Kamela, Jiyaguda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJh06_XyyXyzsRj-vHD5LcNhA,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Waseem%20Ahmed%20Meat%20Shop,https://www.swiggy.com/search?query=Waseem%20Ahmed%20Meat%20Shop,,,17.370217,78.442268,ChIJh06_XyyXyzsRj-vHD5LcNhA
bakeries,Wooden Bakery,area4,"9CF9+F6H, Bapu Nagar, Langar Houz, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJfc8I2VmWyzsRG1Uec31gGH0,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Wooden%20Bakery,https://www.swiggy.com/search?query=Wooden%20Bakery,4.1,18,17.373679,78.418103,ChIJfc8I2VmWyzsRG1Uec31gGH0
bakeries,Yadagiri,area4,Hyderabad,https://www.google.com/maps/place/?q=place_id:ChIJRzox2G2XyzsR2HpcDAmvgYM,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Yadagiri,https://www.swiggy.com/search?query=Yadagiri,,,17.369595,78.451616,ChIJRzox2G2XyzsR2HpcDAmvgYM
bakeries,Yarab Bakers,area4,"near qutub shahi Masjid, 13-3-1107/20, ps, Kulsumpura, Jiyaguda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJlau_vIaXyzsRoyw0n3RyVPA,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Yarab%20Bakers,https://www.swiggy.com/search?query=Yarab%20Bakers,5,1,17.369387,78.447468,ChIJlau_vIaXyzsRoyw0n3RyVPA
bakeries,Yashu's Cakes Homemade,area4,"76/1,balajinagar colony, 76, mehdipatnam, Balaji Nagar, Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJlyfjc9aXyzsRb6EYJIfti7E,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Yashu%27s%20Cakes%20Homemade,https://www.swiggy.com/search?query=Yashu%27s%20Cakes%20Homemade,3.7,3,17.384888,78.430486,ChIJlyfjc9aXyzsRb6EYJIfti7E
bakeries,ZAM ZAM BAKERS,area4,"12-2-37/1, A/39/2, Zeba Bagh, Asif Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJRyh5v1iXyzsR3Aqm2XrQIK0,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=ZAM%20ZAM%20BAKERS,https://www.swiggy.com/search?query=ZAM%20ZAM%20BAKERS,5,1,17.388333,78.44665,ChIJRyh5v1iXyzsR3Aqm2XrQIK0
bakeries,Zam Zam Pan Shop,area4,India,https://www.google.com/maps/place/?q=place_id:ChIJs3HuIqCXyzsRCeyJ1myZdH8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Zam%20Zam%20Pan%20Shop,https://www.swiggy.com/search?query=Zam%20Zam%20Pan%20Shop,5,1,17.377907,78.451982,ChIJs3HuIqCXyzsRCeyJ1myZdH8
bakeries,A1-Bakery,area5,"Pillar No, 179, Attapur, Rajendra Nagar, Upperpally",https://www.google.com/maps/place/?q=place_id:ChIJU25gNEiWyzsRq7kBwB9zKqc,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=A1-Bakery,https://www.swiggy.com/search?query=A1-Bakery,,,17.355498,78.421001,ChIJU25gNEiWyzsRq7kBwB9zKqc
bakeries,AARSH FOODS,area5,"Shop No 5,94u, Bus Stand, near Sai Baba Temple, 2-2-109, Upperpally",https://www.google.com/maps/place/?q=place_id:ChIJ8YDrozWXyzsRFjw5v97eUIM,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=AARSH%20FOODS,https://www.swiggy.com/search?query=AARSH%20FOODS,5,1,17.358655,78.421057,ChIJ8YDrozWXyzsRFjw5v97eUIM
bakeries,Abdul lateef,area5,"9C7H+7R9, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJt39_ewCXyzsRCP1McYznXG4,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Abdul%20lateef,https://www.swiggy.com/search?query=Abdul%20lateef,,,17.363166,78.429616,ChIJt39_ewCXyzsRCP1McYznXG4
bakeries,Ahil home,area5,"4-23-46, MS Mission School Road, Hasan Nagar, Shivarampally Jagir",https://www.google.com/maps/place/?q=place_id:ChIJC3d5LQCXyzsR_7XG2MgMUVw,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Ahil%20home,https://www.swiggy.com/search?query=Ahil%20home,,,17.338512,78.441977,ChIJC3d5LQCXyzsR_7XG2MgMUVw
bakeries,Aleena Bakery,area5,"Pillar No 274, Shivrampalli Village, Shivarampally Jagir",https://www.google.com/maps/place/?q=place_id:ChIJX43AiyqWyzsRotYzXo9ixck,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Aleena%20Bakery,https://www.swiggy.com/search?query=Aleena%20Bakery,4.2,10,17.332628,78.426513,ChIJX43AiyqWyzsRotYzXo9ixck
bakeries,ALPHA BAKE HOUSE,area5,"19-5-33/A/1 N.M Gudda, Kishan Bagh, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJO7VABzmXyzsRa8lCpI1awDQ,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=ALPHA%20BAKE%20HOUSE,https://www.swiggy.com/search?query=ALPHA%20BAKE%20HOUSE,,,17.361202,78.439448,ChIJO7VABzmXyzsRa8lCpI1awDQ
bakeries,AlSaba BAKERY,area5,"8CRR+43M, Mahmood Nagar Road, Hasan Nagar, Shivarampally Jagir",https://www.google.com/maps/place/?q=place_id:ChIJq2ZXjtCXyzsRNrlDWc0aMm8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=AlSaba%20BAKERY,https://www.swiggy.com/search?query=AlSaba%20BAKERY,,,17.340329,78.440158,ChIJq2ZXjtCXyzsRNrlDWc0aMm8
bakeries,Ams Vegatables,area5,"2/2, 17, opp. Function Hall, Kalapather, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJt7wqqHqXyzsRjw8vg1TC8EA,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Ams%20Vegatables,https://www.swiggy.com/search?query=Ams%20Vegatables,,,17.345381,78.45162,ChIJt7wqqHqXyzsRjw8vg1TC8EA
bakeries,Anil,area5,"Hh Fortune, Khayyam Nagar, Rambagh Colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJx227AgCXyzsRNxJzoa7P46I,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Anil,https://www.swiggy.com/search?query=Anil,5,2,17.354999,78.423144,ChIJx227AgCXyzsRNxJzoa7P46I
bakeries,Armaan Bakery,area5,"Altaf Hotel Way, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJy7IfIluXyzsRXgCGhnmcHrU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Armaan%20Bakery,https://www.swiggy.com/search?query=Armaan%20Bakery,5,1,17.341675,78.434966,ChIJy7IfIluXyzsRXgCGhnmcHrU
bakeries,As Bakery,area5,"9C7R+4MM, N.M Gudda, Asad Baba Nagar, Kishan Bagh, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJZWDU4mqXyzsR69K-VYoIQcU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=As%20Bakery,https://www.swiggy.com/search?query=As%20Bakery,4.4,11,17.362828,78.441658,ChIJZWDU4mqXyzsR69K-VYoIQcU
bakeries,Ashok Bhel Puri,area5,"Shop No 1, 4/a, Kamala Nagar, Ecil, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJmZSC9V6XyzsRvMHxcxYGPTE,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Ashok%20Bhel%20Puri,https://www.swiggy.com/search?query=Ashok%20Bhel%20Puri,4.3,3,17.344726,78.451819,ChIJmZSC9V6XyzsRvMHxcxYGPTE
bakeries,Ayub s complex,area5,"Shop, Street Number 3, Royal Colony, Chintalmet, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJb4YKZgCXyzsRYlkbAidnhPg,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Ayub%20s%20complex,https://www.swiggy.com/search?query=Ayub%20s%20complex,,,17.351788,78.42015,ChIJb4YKZgCXyzsRYlkbAidnhPg
bakeries,bake cakes,area5,"opp. Sai baba Temple, 2-2-109, Khayyam Nagar, Rambagh Colony, Upperpally",https://www.google.com/maps/place/?q=place_id:ChIJ_3deREGXyzsRHsVi1Ktwtgo,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=bake%20cakes,https://www.swiggy.com/search?query=bake%20cakes,5,1,17.358674,78.421029,ChIJ_3deREGXyzsRHsVi1Ktwtgo
bakeries,Bake Fresh by Panchali,area5,"Cmr castle, Rambagh Road, Tejaswi Nagar, attapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJmXqn9TGXyzsR1Yn89NkDQrI,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Bake%20Fresh%20by%20Panchali,https://www.swiggy.com/search?query=Bake%20Fresh%20by%20Panchali,5,114,17.364595,78.434163,ChIJmXqn9TGXyzsR1Yn89NkDQrI
bakeries,Bake N Cake,area5,"81-120/B/1, Inner Ring Road, Suleman Nagar, Chintalmet, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJU6LT5DGWyzsR0BsbukF3M9s,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Bake%20N%20Cake,https://www.swiggy.com/search?query=Bake%20N%20Cake,5,3,17.343367,78.423293,ChIJU6LT5DGWyzsR0BsbukF3M9s
bakeries,Bakers bay,area5,"3, Hyderguda Cross Road, Hyderaguda, Upperpally",https://www.google.com/maps/place/?q=place_id:ChIJ4a6sKwCXyzsRafQeVoEnyCA,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Bakers%20bay,https://www.swiggy.com/search?query=Bakers%20bay,5,4,17.364482,78.426374,ChIJ4a6sKwCXyzsRafQeVoEnyCA
bakeries,Bakery,area5,"8CRM+JHR, NTR Nagar, Shivarampally Jagir",https://www.google.com/maps/place/?q=place_id:ChIJWTpAT2iXyzsRu_K_D5z4Fwo,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Bakery,https://www.swiggy.com/search?query=Bakery,4.5,6,17.340638,78.434612,ChIJWTpAT2iXyzsRu_K_D5z4Fwo
bakeries,BAKERY & SWEETHOUSE,area5,"8CXF+F3V, Upparpalli Weaker Cestion Colony, Chintalmet, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJyzyIFVSXyzsR0voptQXuguU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=BAKERY%20%26%20SWEETHOUSE,https://www.swiggy.com/search?query=BAKERY%20%26%20SWEETHOUSE,,,17.348727,78.422681,ChIJyzyIFVSXyzsR0voptQXuguU
bakeries,Baker’s Corner,area5,"F F Golden Bridge Residency Shop Pillar No 195, beside DMart, NO 2, Utkoor - Mogdumpur Road, Rambagh Colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJPXgj0kCXyzsRq8Vb1wT-qGc,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Baker%E2%80%99s%20Corner,https://www.swiggy.com/search?query=Baker%E2%80%99s%20Corner,4.3,19,17.351112,78.417946,ChIJPXgj0kCXyzsRq8Vb1wT-qGc
bakeries,Bakingo,area5,"Shop No: 6 Door No:2-4-43/Gsa, 11, Upparpally Road, Rajendra Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ0xmXJJqXyzsRcW9dEMWUtqw,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Bakingo,https://www.swiggy.com/search?query=Bakingo,3.7,6,17.355936,78.4191,ChIJ0xmXJJqXyzsRcW9dEMWUtqw
bakeries,Bangalore Bakery,area5,Hyderguda Attapur,https://www.google.com/maps/place/?q=place_id:ChIJhQghyQ6XyzsRcaXgLau_8nk,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Bangalore%20Bakery,https://www.swiggy.com/search?query=Bangalore%20Bakery,3,2,17.366733,78.427044,ChIJhQghyQ6XyzsRcaXgLau_8nk
bakeries,BANGALORE IYENGAR BAKERY,area5,"VLND View, beside V GOLD GYM, near JANAPRIYA, Hyderguda",https://www.google.com/maps/place/?q=place_id:ChIJ50fFsciXyzsRq2l-Hss1Y3A,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=BANGALORE%20IYENGAR%20BAKERY,https://www.swiggy.com/search?query=BANGALORE%20IYENGAR%20BAKERY,3.3,3,17.36495,78.419158,ChIJ50fFsciXyzsRq2l-Hss1Y3A
bakeries,Bheem Shenkar,area5,"Zoo Park Main Road, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJbdsPoZuXyzsRRYMVxcvgLyk,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Bheem%20Shenkar,https://www.swiggy.com/search?query=Bheem%20Shenkar,,,17.351269,78.453161,ChIJbdsPoZuXyzsRRYMVxcvgLyk
bakeries,Bismillah bakery,area5,"Suleman Dargah road before, Left Street Number 3, Mir mahmood pahadi, Rajendranagar",https://www.google.com/maps/place/?q=place_id:ChIJoxdYOBGXyzsR32BgEUATnkM,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Bismillah%20bakery,https://www.swiggy.com/search?query=Bismillah%20bakery,5,4,17.347412,78.429029,ChIJoxdYOBGXyzsR32BgEUATnkM
bakeries,Bismillah Bakery & Cakes,area5,"8CXG+RHG, Mir Mehamood Pahadi Road, Mir Mahamod Pahadi Colony, Chintalmet, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJO8GzZDSWyzsRLxZ8G8TFz_c,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Bismillah%20Bakery%20%26%20Cakes,https://www.swiggy.com/search?query=Bismillah%20Bakery%20%26%20Cakes,,,17.349571,78.42646,ChIJO8GzZDSWyzsRLxZ8G8TFz_c
bakeries,Blissfullbakesbytuba,area5,"Villa-20, SUNRISE VALLEY, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJw3pFOQeXyzsRBbyAABEMaRU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Blissfullbakesbytuba,https://www.swiggy.com/search?query=Blissfullbakesbytuba,,,17.357014,78.415189,ChIJw3pFOQeXyzsRBbyAABEMaRU
bakeries,Brijwasi chat wala,area5,"Rambagh Colony, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJrVyWOwCXyzsR72DE-R7IEEA,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=Brijwasi%20chat%20wala,https://www.swiggy.com/search?query=Brijwasi%20chat%20wala,3.7,42,17.363239,78.428414,ChIJrVyWOwCXyzsR72DE-R7IEEA
bakeries,Cafe Rose,area5,"#4-13-410,9 Number,M.M.P, Mir Mehamood Pahadi Road, Rajendranagar, Awqaf Colony, Kishan Bagh, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ9zFE8rWXyzsRhKhhhyNL0W0,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=Cafe%20Rose,https://www.swiggy.com/search?query=Cafe%20Rose,4.1,56,17.355674,78.434209,ChIJ9zFE8rWXyzsRhKhhhyNL0W0
bakeries,Cake 24x7,area5,"6/6/9, Vivekananda Nagar, Vivekanand nagar, Shivarampally Jagir",https://www.google.com/maps/place/?q=place_id:ChIJbUqG96uXyzsRyAmqSDY2WtI,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Cake%2024x7,https://www.swiggy.com/search?query=Cake%2024x7,,,17.333204,78.427592,ChIJbUqG96uXyzsRyAmqSDY2WtI
bakeries,Cake Boyzs,area5,"KJN Enclave, Ground Floor, Janapriya Utopia Road, Attapur, Gumma Konda Colony",https://www.google.com/maps/place/?q=place_id:ChIJ3aDoyq6XyzsRfNhMWz-tTog,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Cake%20Boyzs,https://www.swiggy.com/search?query=Cake%20Boyzs,3.8,237,17.365161,78.421066,ChIJ3aDoyq6XyzsRfNhMWz-tTog
bakeries,CAKE HOUSE BAKERS & FAST FOOD,area5,"8CHH+FF8, Shivarampally Road, Vivekananda Nagar, Shivarampally Jagir",https://www.google.com/maps/place/?q=place_id:ChIJvZJcM4C9yzsRFsMbasfgfao,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=CAKE%20HOUSE%20BAKERS%20%26%20FAST%20FOOD,https://www.swiggy.com/search?query=CAKE%20HOUSE%20BAKERS%20%26%20FAST%20FOOD,,,17.328654,78.428689,ChIJvZJcM4C9yzsRFsMbasfgfao
bakeries,"Cake Stories by Deepika (Eggless,Homemade cakes)",area5,"Himasai shrinidhim society, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJIUujzImXyzsRGTl-rJDad20,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=Cake%20Stories%20by%20Deepika%20%28Eggless%2CHomemade%20cakes%29,https://www.swiggy.com/search?query=Cake%20Stories%20by%20Deepika%20%28Eggless%2CHomemade%20cakes%29,5,42,17.365694,78.421903,ChIJIUujzImXyzsRGTl-rJDad20
bakeries,Cake topper Hyderabad,area5,"beside Rehmat function Hall, Mir Mehamood Pahadi Road, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJbTLrrt-XyzsRDnJYeQq7eCU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Cake%20topper%20Hyderabad,https://www.swiggy.com/search?query=Cake%20topper%20Hyderabad,4.8,9,17.352207,78.430546,ChIJbTLrrt-XyzsRDnJYeQq7eCU
bakeries,Cakes & Cream,area5,"Block-A, 3-5-636 Pottapu's Hima, opposite BLOCK-1 PHASE-1, 510, Sai Srinidham, Hyderguda, Gumma Konda Colony, Upp, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJBZCTXPmXyzsR7gHgpJOWrvU,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Cakes%20%26%20Cream,https://www.swiggy.com/search?query=Cakes%20%26%20Cream,5,1,17.365645,78.422191,ChIJBZCTXPmXyzsR7gHgpJOWrvU
bakeries,Cakes Hub Bakery,area5,India,https://www.google.com/maps/place/?q=place_id:ChIJ_5NhRVGXyzsR03n8pYMrPZg,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Cakes%20Hub%20Bakery,https://www.swiggy.com/search?query=Cakes%20Hub%20Bakery,1,1,17.366749,78.426964,ChIJ_5NhRVGXyzsR03n8pYMrPZg
